TABLE;CODE;PAC1;PAC2;VOLTAGE;PHASES;SEC_PHASES;VOLTAGE_TYPE;FEEDER;TRANSFORMER_TYPE
SSDMT;12743_9303878;12743-7984644;12743-7986087;;C;;MT;BRBBB-FC;
SSDMT;12743_9305419;12743-7983060;12743-7986303;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374798;12783-8057536;12783-8056612;;B;;MT;BRBBB-FC;
SSDMT;12743_9304386;12743-7988507;12743-7985454;;B;;MT;BRBBB-FC;
SSDMT;12783_13698652;12783-11543087;12783-11543088;;C;;MT;BRBBB-FC;
SSDMT;12783_9372798;12783-8058776;12783-8054919;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302086;12743-7983968;12743-7986029;;C;;MT;BRBBB-FC;
SSDMT;12743_9302427;12743-7985094;12743-7988118;;ABC;;MT;BRBBB-FC;
SSDMT;12743_14013837;12743-11841446;12743-11841448;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304669;12743-7988375;12743-7983312;;C;;MT;BRBBB-FC;
SSDMT;12743_9302800;12743-7987099;12743-7984027;;A;;MT;BRBBB-FC;
SSDMT;12743_9305942;12743-7988434;12743-7988435;;C;;MT;BRBBB-FC;
SSDMT;12783_9376097;12783-8059057;12783-8059450;;B;;MT;BRBBB-FC;
SSDMT;12783_9372591;12783-8054174;12783-8053215;;B;;MT;BRBBB-FC;
SSDMT;12743_13993588;12743-11821707;12743-11821708;;BC;;MT;BRBBB-FC;
SSDMT;12783_9375111;12783-8057540;12783-8059193;;B;;MT;BRBBB-FC;
SSDMT;12783_9373820;12783-8059086;12783-8054331;;C;;MT;BRBBB-FC;
SSDMT;12783_9372553;12783-8053388;12783-8055008;;B;;MT;BRBBB-FC;
SSDMT;12743_9304010;12743-7987326;12743-7984663;;A;;MT;BRBBB-FC;
SSDMT;12743_11536294;12743-9813896C;12743-7986170;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303078;12743-7983893;12743-7987130;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373159;12783-8053439;12783-8052675;;C;;MT;BRBBB-FC;
SSDMT;12783_9374258;12783-8051783;12783-8051787;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305322;12743-7985201;12743-7987638;;C;;MT;BRBBB-FC;
SSDMT;12783_9376263;12783-8054742;12783-8056316;;B;;MT;BRBBB-FC;
SSDMT;12743_14013953;12743-11841560;12743-11841562;;BC;;MT;BRBBB-FC;
SSDMT;12783_9376491;12783-8052670;12783-8052725;;C;;MT;BRBBB-FC;
SSDMT;12743_9304644;12743-7986303;12743-7984260;;C;;MT;BRBBB-FC;
SSDMT;12783_9376348;12783-8051798;12783-8051767;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9306052;12743-7985561;12743-7983249;;B;;MT;BRBBB-FC;
SSDMT;12783_9374654;12783-8056043;12783-8055968;;B;;MT;BRBBB-FC;
SSDMT;12783_9373618;12783-8054301;12783-8051884;;B;;MT;BRBBB-FC;
SSDMT;12783_9374517;12783-8059263C;12783-8055320;;B;;MT;BRBBB-FC;
SSDMT;12783_9374437;12783-8057497;12783-8054447;;C;;MT;BRBBB-FC;
SSDMT;12743_9301838;12743-7984224;12743-7983808;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372318;12783-8058794;12783-8059213;;A;;MT;BRBBB-FC;
SSDMT;12783_9374438;12783-8053692;12783-8052562;;C;;MT;BRBBB-FC;
SSDMT;12783_9376260;12783-8054740;12783-8051984;;B;;MT;BRBBB-FC;
SSDMT;12783_9371098;12783-8052943;12783-8052947;;B;;MT;BRBBB-FC;
SSDMT;12783_9374424;12783-8056059;12783-8057499;;C;;MT;BRBBB-FC;
SSDMT;12743_9303586;12743-7986649;12743-7986909;;B;;MT;BRBBB-FC;
SSDMT;12783_9372598;12783-8057145;12783-8053412;;C;;MT;BRBBB-FC;
SSDMT;12743_9304856;12743-7984049;12743-7986927;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305620;12743-7985515C;12743-7988228;;C;;MT;BRBBB-FC;
SSDMT;12783_9373861;12783-8051926;12783-8055806;;B;;MT;BRBBB-FC;
SSDMT;12743_9302435;12743-7988112;12743-7986967;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372393;12783-8054925;12783-8054924;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9370820;12783-8057756;12783-8054707;;B;;MT;BRBBB-FC;
SSDMT;12743_9304269;12743-7987913;12743-7982796;;B;;MT;BRBBB-FC;
SSDMT;12783_9373871;12783-8055143;12783-8054278;;A;;MT;BRBBB-FC;
SSDMT;12743_9301524;12743-7987938;12743-7982777;;C;;MT;BRBBB-FC;
SSDMT;12743_9305438;12743-7986718;12743-7986345;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302656;12743-7983782;12743-7984189;;C;;MT;BRBBB-FC;
SSDMT;12783_13974448;12783-11802713;12783-11802714;;A;;MT;BRBBB-FC;
SSDMT;12743_9305368;12743-7983387;12743-7985192;;C;;MT;BRBBB-FC;
SSDMT;12743_9301795;12743-7984803C;12743-7984444;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371574;12783-8054119;12783-8058680;;B;;MT;BRBBB-FC;
SSDMT;12783_9375297;12783-8056654;12783-8057574;;B;;MT;BRBBB-FC;
SSDMT;12783_9373656;12783-8053563;12783-8055163;;B;;MT;BRBBB-FC;
SSDMT;12783_13636272;12783-11486805;12783-11486806;;AB;;MT;BRBBB-FC;
SSDMT;12743_9305497;12743-7985493;12743-7982930;;C;;MT;BRBBB-FC;
SSDMT;12783_9372053;12783-8058727;12783-8052112;;B;;MT;BRBBB-FC;
SSDMT;12743_14239230;12743-12057963;12743-12057964;;C;;MT;BRBBB-FC;
SSDMT;12783_9372178;12783-8054087;12783-8054961;;ABC;;MT;BRBBB-FC;
SSDMT;12783_14350306;12783-12165758;12783-12165765;;B;;MT;BRBBB-FC;
SSDMT;12743_9303239;12743-7988027;12743-7984236;;C;;MT;BRBBB-FC;
SSDMT;12743_9305380;12743-7984841;12743-7987511;;C;;MT;BRBBB-FC;
SSDMT;12783_10297947;12783-8904334;12783-8905560;;A;;MT;BRBBB-FC;
SSDMT;12783_9372684;12783-8055868;12783-8053479;;C;;MT;BRBBB-FC;
SSDMT;12743_9304442;12743-7987490;12743-7986871;;A;;MT;BRBBB-FC;
SSDMT;12743_9303840;12743-7983847C;12743-7986652;;B;;MT;BRBBB-FC;
SSDMT;12743_14015325;12743-11842896;12743-11842897;;BC;;MT;BRBBB-FC;
SSDMT;12743_9305090;12743-7988291;12743-7987119;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371104;12783-8055634;12783-8051977;;B;;MT;BRBBB-FC;
SSDMT;12783_9372893;12783-8055554;12783-8057183;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302438;12743-7982852;12743-7985086;;ABC;;MT;BRBBB-FC;
SSDMT;12743_13992269;12743-11820448;12743-11820450;;BC;;MT;BRBBB-FC;
SSDMT;12783_9373513;12783-8056759;12783-8059052;;B;;MT;BRBBB-FC;
SSDMT;12743_14013448;12743-11841051;12743-11841052;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304397;12743-7984279C;12743-7986418;;B;;MT;BRBBB-FC;
SSDMT;12783_9375773;12783-8053455;12783-8055292;;A;;MT;BRBBB-FC;
SSDMT;12783_9372193;12783-8054170;12783-8054169;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9304153;12743-7985796;12743-7983267;;B;;MT;BRBBB-FC;
SSDMT;12783_9372666;12783-8058932;12783-8053446;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371295;12783-8056491;12783-8052054;;CA;;MT;BRBBB-FC;
SSDMT;12783_9372116;12783-8054054;12783-8056560;;A;;MT;BRBBB-FC;
SSDMT;12783_9372463;12783-8057212;12783-8057211;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371583;12783-8053385;12783-8058907;;A;;MT;BRBBB-FC;
SSDMT;12783_9375280;12783-8056025;12783-8059224;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375032;12783-8056002;12783-8052621;;B;;MT;BRBBB-FC;
SSDMT;12783_9374765;12783-8059181;12783-8057531;;B;;MT;BRBBB-FC;
SSDMT;12743_14013679;12743-11841280;12743-11841281;;BC;;MT;BRBBB-FC;
SSDMT;12743_14013443;12743-11841046;12743-11841047;;BC;;MT;BRBBB-FC;
SSDMT;12783_9370959;12783-8051942;12783-8055816;;B;;MT;BRBBB-FC;
SSDMT;12783_9375353;12783-8059321;12783-8054560;;A;;MT;BRBBB-FC;
SSDMT;12783_9375724;12783-8058992;12783-8057965;;A;;MT;BRBBB-FC;
SSDMT;12743_9303381;12743-7983920;12743-7984508;;C;;MT;BRBBB-FC;
SSDMT;12743_9302357;12743-7986477;12743-7987475;;A;;MT;BRBBB-FC;
SSDMT;12783_9370787;12783-8056267;12783-8052856;;B;;MT;BRBBB-FC;
SSDMT;12783_9372364;12783-8055644;12783-8052036;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376136;12783-8057295;12783-8055857;;C;;MT;BRBBB-FC;
SSDMT;12783_9374565;12783-8059166;12783-8053714;;B;;MT;BRBBB-FC;
SSDMT;12783_9372291;12783-8058772;12783-8056931;;A;;MT;BRBBB-FC;
SSDMT;12783_9376162;12783-8054744;12783-8056914;;B;;MT;BRBBB-FC;
SSDMT;12783_9375035;12783-8052623;12783-8052624;;B;;MT;BRBBB-FC;
SSDMT;12743_9305077;12743-7987745;12743-7986548;;C;;MT;BRBBB-FC;
SSDMT;12743_9305559;12743-7985431;12743-7987593;;C;;MT;BRBBB-FC;
SSDMT;12743_13992490;12743-11820664;12743-11820665;;BC;;MT;BRBBB-FC;
SSDMT;12743_9302382;12743-7987472;12743-7983741;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371501;12783-8058672;12783-8057912;;B;;MT;BRBBB-FC;
SSDMT;12743_9305199;12743-7985486;12743-7985487;;C;;MT;BRBBB-FC;
SSDMT;12783_9372767;12783-8055743;12783-8055742;;B;;MT;BRBBB-FC;
SSDMT;12743_9305791;12743-7982697;12743-7982708;;ABC;;MT;BRBBB-FC;
SSDMT;12743_14013239;12743-11840004;12743-11840827;;BC;;MT;BRBBB-FC;
SSDMT;12783_10303146;12783-8906125;12783-8902242;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374919;12783-8054483;12783-8053205;;A;;MT;BRBBB-FC;
SSDMT;12783_9374602;12783-8052558;12783-8058252;;C;;MT;BRBBB-FC;
SSDMT;12783_9373828;12783-8053488;12783-8054240;;BC;;MT;BRBBB-FC;
SSDMT;12783_9376505;12783-8052672;12783-8054538;;B;;MT;BRBBB-FC;
SSDMT;12783_9375962;12783-8058817;12783-8057131;;B;;MT;BRBBB-FC;
SSDMT;12743_14356779;12743-12172185;12743-12172184;;C;;MT;BRBBB-FC;
SSDMT;12743_9303562;12743-7984525;12743-7987053;;C;;MT;BRBBB-FC;
SSDMT;12783_13974413;12783-11802677;12783-11802678;;A;;MT;BRBBB-FC;
SSDMT;12783_9373519;12783-8054210;12783-8057180;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305952;12743-7984858;12743-7985536;;C;;MT;BRBBB-FC;
SSDMT;12743_9303012;12743-7986175;12743-7984495;;A;;MT;BRBBB-FC;
SSDMT;12783_9375564;12783-8055212;12783-8057346;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302039;12743-7986702;12743-7987882;;C;;MT;BRBBB-FC;
SSDMT;12783_9375076;12783-8057496;12783-8054446;;C;;MT;BRBBB-FC;
SSDMT;12783_9375440;12783-8057303;12783-8055122;;BC;;MT;BRBBB-FC;
SSDMT;12783_9372311;12783-8053155;12783-8053154;;A;;MT;BRBBB-FC;
SSDMT;12743_9306100;12743-7987648;12743-7985212;;C;;MT;BRBBB-FC;
SSDMT;12783_9371965;12783-8057078;12783-8055383;;B;;MT;BRBBB-FC;
SSDMT;12783_9370706;12783-8052835;12783-8051898;;B;;MT;BRBBB-FC;
SSDMT;12743_9304862;12743-7984028;12743-7984805;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302514;12743-7987481;12743-7984154;;A;;MT;BRBBB-FC;
SSDMT;12783_9373619;12783-8053569;12783-8059019;;B;;MT;BRBBB-FC;
SSDMT;12783_9373720;12783-8055278;12783-8057416;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372043;12783-8058761;12783-8057209;;B;;MT;BRBBB-FC;
SSDMT;12743_9302290;12743-7988001;12743-7987523;;C;;MT;BRBBB-FC;
SSDMT;12783_9376094;12783-8057223;12783-8052184;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371794;12783-8057474C;12783-8058690;;A;;MT;BRBBB-FC;
SSDMT;12743_9304013;12743-7983148;12743-7983150;;A;;MT;BRBBB-FC;
SSDMT;12743_9302869;12743-7984609;12743-7984032;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372674;12783-8055513;12783-8055844;;A;;MT;BRBBB-FC;
SSDMT;12743_9303437;12743-7983859;12743-7984470;;C;;MT;BRBBB-FC;
SSDMT;12783_9373925;12783-8055141;12783-8055769;;ABC;;MT;BRBBB-FC;
SSDMT;12783_10297579;12783-8906942;12783-8906943;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371938;12783-8056525;12783-8057191;;B;;MT;BRBBB-FC;
SSDMT;12783_9372993;12783-8058814;12783-8055660;;B;;MT;BRBBB-FC;
SSDMT;12743_9305213;12743-7987750;12743-7986557;;C;;MT;BRBBB-FC;
SSDMT;12743_13992173;12743-11820401;12743-11820402;;BC;;MT;BRBBB-FC;
SSDMT;12783_9374673;12783-8057513;12783-8053708;;B;;MT;BRBBB-FC;
SSDMT;12783_9376024;12783-8057219;12783-8055433;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375650;12783-8055461;12783-8052302;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373743;12783-8055533;12783-8052260;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375460;12783-8057493;12783-8055317;;C;;MT;BRBBB-FC;
SSDMT;12783_9373792;12783-8053596C;12783-8058072;;C;;MT;BRBBB-FC;
SSDMT;12743_14015255;12743-11842831C;12743-11842832;;BC;;MT;BRBBB-FC;
SSDMT;12783_9371014;12783-8052899;12783-9813887;;B;;MT;BRBBB-FC;
SSDMT;12743_9303005;12743-7982983;12743-7986174;;A;;MT;BRBBB-FC;
SSDMT;12783_13974477;12783-11802746;12783-11802747;;A;;MT;BRBBB-FC;
SSDMT;12783_9376182;12783-8058391;12783-8059060;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305221;12743-7982849;12743-7987494;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371315;12783-8056967;12783-8056499;;B;;MT;BRBBB-FC;
SSDMT;12743_9305931;12743-7985954;12743-7985955;;C;;MT;BRBBB-FC;
SSDMT;12783_9373272;12783-8057326;12783-8055148;;B;;MT;BRBBB-FC;
SSDMT;12743_9301446;12743-7982766;12743-7987295;;C;;MT;BRBBB-FC;
SSDMT;12783_10300820;12783-8908367;12783-8907241;;C;;MT;BRBBB-FC;
SSDMT;12743_9305653;12743-7984202;12743-7987520;;C;;MT;BRBBB-FC;
SSDMT;12783_9375051;12783-8057542;12783-8052714;;B;;MT;BRBBB-FC;
SSDMT;12743_9304379;12743-7987609;12743-7984279;;B;;MT;BRBBB-FC;
SSDMT;12743_9305386;12743-7984195;12743-7988137;;C;;MT;BRBBB-FC;
SSDMT;12783_9374101;12783-8058094;12783-8057386;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303250;12743-7988033;12743-7988018;;C;;MT;BRBBB-FC;
SSDMT;12743_9303188;12743-7984401;12743-7988186;;C;;MT;BRBBB-FC;
SSDMT;12783_9374702;12783-8053716;12783-8059171;;B;;MT;BRBBB-FC;
SSDMT;12783_9375495;12783-8053889;12783-8055589;;B;;MT;BRBBB-FC;
SSDMT;12743_9301606;12743-7984747C;12743-7987949;;C;;MT;BRBBB-FC;
SSDMT;12743_14239213;12743-12057946;12743-12057947;;C;;MT;BRBBB-FC;
SSDMT;12743_9301576;12743-7985037;12743-7982781;;C;;MT;BRBBB-FC;
SSDMT;12743_9304772;12743-7984271;12743-7983324;;B;;MT;BRBBB-FC;
SSDMT;12783_9371752;12783-8054841;12783-8055346;;A;;MT;BRBBB-FC;
SSDMT;12743_9305274;12743-7986913;12743-7984459;;B;;MT;BRBBB-FC;
SSDMT;12743_9302165;12743-7986034;12743-7988233;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374622;12783-8053697C;12783-8052567;;C;;MT;BRBBB-FC;
SSDMT;12783_9374598;12783-8052559;12783-8056572;;C;;MT;BRBBB-FC;
SSDMT;12743_9303561;12743-7984527;12743-7984525;;C;;MT;BRBBB-FC;
SSDMT;12783_9371316;12783-8056499;12783-8056968;;B;;MT;BRBBB-FC;
SSDMT;12743_9302867;12743-7987102;12743-7986273;;A;;MT;BRBBB-FC;
SSDMT;12783_9372237;12783-8055420;12783-8052960;;A;;MT;BRBBB-FC;
SSDMT;12783_9374394;12783-8052361;12783-8057611;;B;;MT;BRBBB-FC;
SSDMT;12783_9375154;12783-8053159;12783-8053160;;A;;MT;BRBBB-FC;
SSDMT;12783_9374455;12783-8056593C;12783-8056644;;C;;MT;BRBBB-FC;
SSDMT;12743_9302308;12743-7987965;12743-7987964;;C;;MT;BRBBB-FC;
SSDMT;12783_9373944;12783-8053537;12783-8057961;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305572;12743-7988423;12743-7987498;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373793;12783-8058072;12783-8056118;;C;;MT;BRBBB-FC;
SSDMT;12783_9370878;12783-8051922;12783-8051923;;B;;MT;BRBBB-FC;
SSDMT;12743_9304920;12743-7987607;12743-7988503;;B;;MT;BRBBB-FC;
SSDMT;12743_9304716;12743-7985812;12743-7988475;;C;;MT;BRBBB-FC;
SSDMT;12783_10297577;12783-8901145;12783-8900647;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376191;12783-8054219;12783-8057188;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305830;12743-7984883;12743-7983240;;C;;MT;BRBBB-FC;
SSDMT;12743_9305771;12743-7988523;12743-7985209;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374614;12783-8053690C;12783-8053691;;C;;MT;BRBBB-FC;
SSDMT;12783_9376376;12783-8056663;12783-8057581;;C;;MT;BRBBB-FC;
SSDMT;12743_9303405;12743-7988083;12743-7987628;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302450;12743-7988525;12743-7985090;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303408;12743-7986671;12743-7982752;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303208;12743-7984534;12743-7985466;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303114;12743-7985502C;12743-7986203;;C;;MT;BRBBB-FC;
SSDMT;12743_9305754;12743-7983194C;12743-7987894;;A;;MT;BRBBB-FC;
SSDMT;12783_9373974;12783-8053531;12783-8054258;;B;;MT;BRBBB-FC;
SSDMT;12783_9374524;12783-8058266;12783-8053697;;C;;MT;BRBBB-FC;
SSDMT;12783_9371757;12783-8054000;12783-8054843;;A;;MT;BRBBB-FC;
SSDMT;12743_9303117;12743-7986017;12743-7984542;;C;;MT;BRBBB-FC;
SSDMT;12743_9301869;12743-7982865;12743-7986982;;B;;MT;BRBBB-FC;
SSDMT;12743_9301527;12743-7987406;12743-7987407;;C;;MT;BRBBB-FC;
SSDMT;12783_9375656;12783-8055580;12783-8053496;;B;;MT;BRBBB-FC;
SSDMT;12743_9304436;12743-7983075;12743-7987179;;C;;MT;BRBBB-FC;
SSDMT;12783_9376445;12783-8058181;12783-8054535;;C;;MT;BRBBB-FC;
SSDMT;12743_9304313;12743-7983539;12743-11820191;;BC;;MT;BRBBB-FC;
SSDMT;12743_9302954;12743-7984625;12743-7983113;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376167;12783-8052952;12783-8054748;;B;;MT;BRBBB-FC;
SSDMT;12743_9305376;12743-7984832;12743-7985924;;C;;MT;BRBBB-FC;
SSDMT;12783_9371893;12783-8051856;12783-8051812;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372956;12783-8054364;12783-8054682;;B;;MT;BRBBB-FC;
SSDMT;12783_9372069;12783-8057097;12783-8057096;;A;;MT;BRBBB-FC;
SSDMT;12743_9301785;12743-7982674;12743-11562559;;ABC;;MT;BRBBB-FC;
SSDMT;12783_13636231;12783-11486751C;12783-11486763;;AB;;MT;BRBBB-FC;
SSDMT;12743_9304588;12743-7986126;12743-7987724;;BC;;MT;BRBBB-FC;
SSDMT;12783_9375442;12783-8057443;12783-8052389;;BC;;MT;BRBBB-FC;
SSDMT;12783_9376174;12783-8056912;12783-8056315;;B;;MT;BRBBB-FC;
SSDMT;12743_9305256;12743-7986325;12743-7983906;;ABC;;MT;BRBBB-FC;
SSDMT;12783_13698870;12783-11543084C;12783-11543322;;C;;MT;BRBBB-FC;
SSDMT;12743_9302044;12743-7986226;12743-7986697;;C;;MT;BRBBB-FC;
SSDMT;12743_13974270;12743-11802532;12743-11802533;;AB;;MT;BRBBB-FC;
SSDMT;12783_9375683;12783-8058316;12783-8059035;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373318;12783-8052544;12783-8055273;;B;;MT;BRBBB-FC;
SSDMT;12783_9372790;12783-8055083;12783-8057279;;B;;MT;BRBBB-FC;
SSDMT;12783_9374970;12783-8057652;12783-8053738;;B;;MT;BRBBB-FC;
SSDMT;12783_9372927;12783-8057292;12783-8059072;;C;;MT;BRBBB-FC;
SSDMT;12783_9371300;12783-8057936;12783-8054817;;C;;MT;BRBBB-FC;
SSDMT;12783_9375095;12783-8057650;12783-8052601;;B;;MT;BRBBB-FC;
SSDMT;12783_9373700;12783-8053553;12783-8052419;;B;;MT;BRBBB-FC;
SSDMT;12783_9371100;12783-8056311;12783-8055636;;B;;MT;BRBBB-FC;
SSDMT;12743_14013659;12743-11841260;12743-11841261;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304693;12743-7984722;12743-7984262;;C;;MT;BRBBB-FC;
SSDMT;12743_9301890;12743-7988190;12743-7983945;;C;;MT;BRBBB-FC;
SSDMT;12743_14014677;12743-11842229;12743-11842261;;BC;;MT;BRBBB-FC;
SSDMT;12743_9301985;12743-7984551;12743-7987163;;C;;MT;BRBBB-FC;
SSDMT;12783_9372411;12783-8053848C;12783-8052723;;A;;MT;BRBBB-FC;
SSDMT;12743_14014748;12743-11842332;12743-11842333;;BC;;MT;BRBBB-FC;
SSDMT;12743_9306020;12743-7985552;12743-7983233;;C;;MT;BRBBB-FC;
SSDMT;12743_9305786;12743-7983585;12743-7985287;;B;;MT;BRBBB-FC;
SSDMT;12743_9303817;12743-7986561;12743-9813896;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372922;12783-8052505;12783-8055932;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305028;12743-7986157;12743-7985378;;C;;MT;BRBBB-FC;
SSDMT;12783_13974656;12783-11802922;12783-11802923;;A;;MT;BRBBB-FC;
SSDMT;12783_9373865;12783-8054267;12783-8059144;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374386;12783-8053683;12783-8054434;;A;;MT;BRBBB-FC;
SSDMT;12783_9372307;12783-8058790;12783-8057239;;A;;MT;BRBBB-FC;
SSDMT;12743_9301551;12743-7982779;12743-7986451;;C;;MT;BRBBB-FC;
SSDMT;12743_9302347;12743-7987467;12743-7983736;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376055;12783-8058233;12783-8055285;;A;;MT;BRBBB-FC;
SSDMT;12743_9305545;12743-7985140C;12743-7987627;;C;;MT;BRBBB-FC;
SSDMT;12743_9302227;12743-7984221;12743-7985120;;ABC;;MT;BRBBB-FC;
SSDMT;12783_13974638;12783-11802904;12783-11802905;;A;;MT;BRBBB-FC;
SSDMT;12743_9304122;12743-7984101;12743-7988472;;C;;MT;BRBBB-FC;
SSDMT;12743_9304648;12743-7985842;12743-7985843;;C;;MT;BRBBB-FC;
SSDMT;12783_9372678;12783-8052249;12783-8055043;;A;;MT;BRBBB-FC;
SSDMT;12743_9302622;12743-7983792;12743-7983649;;C;;MT;BRBBB-FC;
SSDMT;12743_13992071;12743-11820301;12743-11820302;;BC;;MT;BRBBB-FC;
SSDMT;12783_9375128;12783-8059198;12783-8056800;;B;;MT;BRBBB-FC;
SSDMT;12743_9304169;12743-7984687;12743-7984110;;B;;MT;BRBBB-FC;
SSDMT;12743_9304374;12743-7985451;12743-7987608;;B;;MT;BRBBB-FC;
SSDMT;12743_9305431;12743-7983081;12743-7986265;;A;;MT;BRBBB-FC;
SSDMT;12743_9305570;12743-7986428;12743-7986276;;A;;MT;BRBBB-FC;
SSDMT;12743_9304496;12743-7987574C;12743-7988350;;BC;;MT;BRBBB-FC;
SSDMT;12783_9374895;12783-8054460C;12783-8054461;;B;;MT;BRBBB-FC;
SSDMT;12783_9376370;12783-8053770;12783-8053771;;C;;MT;BRBBB-FC;
SSDMT;12743_9301382;12743-7985207C;12743-7987239;;A;;MT;BRBBB-FC;
SSDMT;12783_13974337;12783-11802593;12783-11802594;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304876;12743-7988397;12743-7985871;;B;;MT;BRBBB-FC;
SSDMT;12743_9302261;12743-7986995;12743-7986506;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305257;12743-7983907;12743-7984503;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302184;12743-7986238;12743-7983060;;ABC;;MT;BRBBB-FC;
SSDMT;12743_14015308;12743-11842879;12743-11842880;;BC;;MT;BRBBB-FC;
SSDMT;12743_9303917;12743-7984642;12743-7986311;;C;;MT;BRBBB-FC;
SSDMT;12743_9304707;12743-7985793;12743-7984404;;C;;MT;BRBBB-FC;
SSDMT;12743_9302078;12743-7986357;12743-7986355;;C;;MT;BRBBB-FC;
SSDMT;12743_9303847;12743-7985150;12743-7987703;;B;;MT;BRBBB-FC;
SSDMT;12743_14014926;12743-11842508;12743-11842509;;BC;;MT;BRBBB-FC;
SSDMT;12743_9302760;12743-7988296C;12743-7984037;;A;;MT;BRBBB-FC;
SSDMT;12743_9304510;12743-7984698;12743-7983282;;BC;;MT;BRBBB-FC;
SSDMT;12783_10297939;12783-8902561;12783-8908086;;A;;MT;BRBBB-FC;
SSDMT;12783_9370674;12783-8052827;12783-8056407;;B;;MT;BRBBB-FC;
SSDMT;12783_9374542;12783-8053706;12783-8055971;;B;;MT;BRBBB-FC;
SSDMT;12743_9303979;12743-7983143;12743-7987795;;A;;MT;BRBBB-FC;
SSDMT;12783_9373161;12783-8054672;12783-8054346;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374490;12783-8054101;12783-8059371;;A;;MT;BRBBB-FC;
SSDMT;12743_9305834;12743-7984334;12743-7983437;;C;;MT;BRBBB-FC;
SSDMT;12783_9375642;12783-8055762C;12783-8054254;;B;;MT;BRBBB-FC;
SSDMT;12743_9302882;12743-7987105;12743-7987103;;ABC;;MT;BRBBB-FC;
SSDMT;12783_13636263;12783-11486796;12783-11486797;;AB;;MT;BRBBB-FC;
SSDMT;12783_9372655;12783-8052271;12783-8058849;;C;;MT;BRBBB-FC;
SSDMT;12743_9302439;12743-7982853;12743-7982852;;ABC;;MT;BRBBB-FC;
SSDMT;12743_14013309;12743-11840899;12743-11840900;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304902;12743-7983339;12743-7985875;;B;;MT;BRBBB-FC;
SSDMT;12783_9373475;12783-8054379;12783-8058085;;B;;MT;BRBBB-FC;
SSDMT;12783_9373194;12783-8056263;12783-8055918;;ABC;;MT;BRBBB-FC;
