"TABLE","CODE","PAC1","PAC2","VOLTAGE","PHASES","SEC_PHASES","VOLTAGE_TYPE","FEEDER","TRANSFORMER_TYPE","X1","Y1","X2","Y2"
"UCBT","15920777","6758853PE","",,"AN","","BT","BRBBB-FC","",-49.470540008,-4.00058457099999,0,0
"UCBT","13341150","13806117PE","",,"AN","","BT","BRBBB-FC","",-49.479503407,-3.82594049300002,0,0
"UCBT","13341192","13806116PE","",,"AN","","BT","BRBBB-FC","",-49.483253416,-3.819120489,0,0
"UCBT","16279242","15579040PE","",,"AN","","BT","BRBBB-FC","",-49.490720803,-4.07183422700001,0,0
"UCBT","11042864","6750177PE","",,"AN","","BT","BRBBB-FC","",-49.515874422,-3.65490697000001,0,0
"UCBT","15920459","15168213PE","",,"AN","","BT","BRBBB-FC","",-49.429259851,-4.00052457999999,0,0
"UCBT","14174125","15166090PE","",,"AN","","BT","BRBBB-FC","",-49.602763504,-3.44584998099998,0,0
"UCBT","14161716","15166170PE","",,"AN","","BT","BRBBB-FC","",-49.603263774,-3.44494992,0,0
"UCBT","20278854","16165486PE","",,"AN","","BT","BRBBB-FC","",-49.513961656,-4.06389023600002,0,0
"UCBT","16817970","13808335PE","",,"AN","","BT","BRBBB-FC","",-49.483041618,-3.51958934700002,0,0
"UCBT","19028976","6904744PE","",,"AN","","BT","BRBBB-FC","",-49.555393604,-3.55330035399999,0,0
"UCBT","18593998","6904190PE","",,"AN","","BT","BRBBB-FC","",-49.41470612,-3.93984666099999,0,0
"UCBT","17237926","13958207PE","",,"AN","","BT","BRBBB-FC","",-49.422711079,-3.69919869300003,0,0
"UCBT","20316039","6913907PE","",,"AN","","BT","BRBBB-FC","",-49.479903396,-3.79058042999998,0,0
"UCBT","97268886","13799740PE","",,"AN","","BT","BRBBB-FC","",-49.553022245,-3.53384006300001,0,0
"UCBT","91286122","14007712PE","",,"AN","","BT","BRBBB-FC","",-49.433281289,-4.23073049800001,0,0
"UCBT","96489234","6917798PE","",,"AN","","BT","BRBBB-FC","",-49.383609668,-3.93312437999998,0,0
"UCBT","95526241","6915777PE","",,"AN","","BT","BRBBB-FC","",-49.490853392,-3.78804038300001,0,0
"UCBT","100904780","16195106PE","",,"AN","","BT","BRBBB-FC","",-49.427483333,-3.76875041199997,0,0
"UCBT","95708722","7881295PE","",,"AN","","BT","BRBBB-FC","",-49.481691417,-4.12707015500001,0,0
"UCBT","95527701","14923156PE","",,"AN","","BT","BRBBB-FC","",-49.500208343,-3.416386891,0,0
"UCBT","95527817","13799442PE","",,"AN","","BT","BRBBB-FC","",-49.546686669,-3.38143611300001,0,0
"UCBT","90227017","15168186PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","96688555","13985220PE","",,"AN","","BT","BRBBB-FC","",-49.440659739,-4.015394141,0,0
"UCBT","99364130","6925794PE","",,"AN","","BT","BRBBB-FC","",-49.498964875,-3.61450904200001,0,0
"UCBT","96489188","16168460PE","",,"AN","","BT","BRBBB-FC","",-49.524131239,-4.05692940099999,0,0
"UCBT","95517811","16195062PE","",,"AN","","BT","BRBBB-FC","",-49.589204127,-3.47318958800003,0,0
"UCBT","95517927","6915753PE","",,"AN","","BT","BRBBB-FC","",-49.577393049,-3.46426286899998,0,0
"UCBT","95518044","6915754PE","",,"AN","","BT","BRBBB-FC","",-49.508094673,-3.36933792799999,0,0
"UCBT","95708846","6916209PE","",,"AN","","BT","BRBBB-FC","",-49.479341344,-4.12566980100002,0,0
"UCBT","96488823","13799603PE","",,"AN","","BT","BRBBB-FC","",-49.531003491,-3.99395075000001,0,0
"UCBT","96917082","6919144PE","",,"AN","","BT","BRBBB-FC","",-49.515953455,-3.51677003100002,0,0
"UCBT","96917139","6919145PE","",,"AN","","BT","BRBBB-FC","",-49.507583154,-3.51690191,0,0
"UCBT","96917236","16195069PE","",,"AN","","BT","BRBBB-FC","",-49.516044582,-3.51884956599997,0,0
"UCBT","96917406","6919150PE","",,"AN","","BT","BRBBB-FC","",-49.493984516,-3.58090055100001,0,0
"UCBT","95526039","6915775PE","",,"AN","","BT","BRBBB-FC","",-49.508094673,-3.36933792799999,0,0
"UCBT","95528279","13799437PE","",,"AN","","BT","BRBBB-FC","",-49.569722976,-3.42674054700001,0,0
"UCBT","95528350","13799436PE","",,"AN","","BT","BRBBB-FC","",-49.567603892,-3.428700445,0,0
"UCBT","95528546","16195088PE","",,"AN","","BT","BRBBB-FC","",-49.558832774,-3.41781261099999,0,0
"UCBT","91606011","6758509PE","",,"AN","","BT","BRBBB-FC","",-49.444041385,-4.16130971500002,0,0
"UCBT","96670966","16195064PE","",,"AN","","BT","BRBBB-FC","",-49.42189332,-3.66022024599999,0,0
"UCBT","96488602","13799608PE","",,"AN","","BT","BRBBB-FC","",-49.533883495,-3.98828042500003,0,0
"UCBT","96729626","6918561PE","",,"AN","","BT","BRBBB-FC","",-49.581623587,-3.566830057,0,0
"UCBT","95629792","8015828PE","",,"AN","","BT","BRBBB-FC","",-49.404351312,-3.69603962999997,0,0
"UCBT","95527272","13799449PE","",,"AN","","BT","BRBBB-FC","",-49.513229697,-3.36785881899999,0,0
"UCBT","95527353","6915812PE","",,"AN","","BT","BRBBB-FC","",-49.522265887,-3.37167378700002,0,0
"UCBT","96489056","13799597PE","",,"AN","","BT","BRBBB-FC","",-49.547023513,-4.00366075699998,0,0
"UCBT","96670940","6918263PE","",,"AN","","BT","BRBBB-FC","",-49.476433405,-3.87435056999999,0,0
"UCBT","95528007","13799440PE","",,"AN","","BT","BRBBB-FC","",-49.554202369,-3.39362377200001,0,0
"UCBT","95528031","13799439PE","",,"AN","","BT","BRBBB-FC","",-49.555285367,-3.39571007400002,0,0
"UCBT","96488548","6917769PE","",,"AN","","BT","BRBBB-FC","",-49.534253492,-3.99009074499997,0,0
"UCBT","96489277","6917800PE","",,"AN","","BT","BRBBB-FC","",-49.377539646,-3.93121437999997,0,0
"UCBT","96681372","13799886PE","",,"AN","","BT","BRBBB-FC","",-49.3426832,-3.60761032300002,0,0
"UCBT","96681410","13799884PE","",,"AN","","BT","BRBBB-FC","",-49.428044386,-3.62594863499999,0,0
"UCBT","96681437","17018840PE","",,"AN","","BT","BRBBB-FC","",-49.485355873,-3.75861061500001,0,0
"UCBT","96489110","13799596PE","",,"AN","","BT","BRBBB-FC","",-49.539263498,-4.00201075799998,0,0
"UCBT","96488807","13799604PE","",,"AN","","BT","BRBBB-FC","",-49.531003491,-3.99395075000001,0,0
"UCBT","96680643","13982490PE","",,"AN","","BT","BRBBB-FC","",-49.587823937,-3.42184104099999,0,0
"UCBT","103090806","6758705PE","",,"AN","","BT","BRBBB-FC","",-49.513961656,-4.06389023600002,0,0
"UCBT","103157447","13800621PE","",,"AN","","BT","BRBBB-FC","",-49.553891325,-3.82944218,0,0
"UCBT","102741714","15166150PE","",,"AN","","BT","BRBBB-FC","",-49.515442584,-3.41760164700003,0,0
"UCBT","102741803","15166079PE","",,"AN","","BT","BRBBB-FC","",-49.504450735,-3.41248301500002,0,0
"UCBT","103157838","6758417PE","",,"AN","","BT","BRBBB-FC","",-49.563844063,-3.83136571599999,0,0
"UCBT","103090369","16167643PE","",,"AN","","BT","BRBBB-FC","",-49.511763457,-3.99289074799998,0,0
"UCBT","103944449","13800824PE","",,"AN","","BT","BRBBB-FC","",-49.511763457,-3.99289074799998,0,0
"UCBT","108106778","16494056PE","",,"AN","","BT","BRBBB-FC","",-49.552063614,-3.755690711,0,0
"UCBT","2000334130","14020491PE","",,"AN","","BT","BRBBB-FC","",-49.516581114,-3.33403245,0,0
"UCBT","2000337618","14936993PE","",,"AN","","BT","BRBBB-FC","",-49.48516538,-3.35772083699999,0,0
"UCBT","2000334045","16261317PE","",,"AN","","BT","BRBBB-FC","",-49.528054354,-3.30471240499998,0,0
"UCBT","2000310487","13223946PE","",,"AN","","BT","BRBBB-FC","",-49.368133322,-3.59204037500001,0,0
"UCBT","15927240","6758796PE","",,"AN","","BT","BRBBB-FC","",-49.383861908,-4.03867976999999,0,0
"UCBT","15927445","13800925PE","",,"AN","","BT","BRBBB-FC","",-49.417409811,-4.00051459000002,0,0
"UCBT","16990442","6758863PE","",,"AN","","BT","BRBBB-FC","",-49.372279624,-3.95115444100003,0,0
"UCBT","16990566","7873883PE","",,"AN","","BT","BRBBB-FC","",-49.382739665,-3.93064437599998,0,0
"UCBT","16990825","8011594PE","",,"AN","","BT","BRBBB-FC","",-49.40318598,-3.96105150300002,0,0
"UCBT","18545209","13797468PE","",,"AN","","BT","BRBBB-FC","",-49.363363985,-3.60039118200001,0,0
"UCBT","5492700","6856640PE","",,"AN","","BT","BRBBB-FC","",-49.434403125,-3.77533059899997,0,0
"UCBT","17630490","14145984PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","17630733","14145987PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","17707590","6758704PE","",,"AN","","BT","BRBBB-FC","",-49.316320801,-4.09206019099997,0,0
"UCBT","17707620","8012264PE","",,"AN","","BT","BRBBB-FC","",-49.305120747,-4.11461021700001,0,0
"UCBT","17707981","6758382PE","",,"AN","","BT","BRBBB-FC","",-49.440549984,-4.012924715,0,0
"UCBT","17708147","15168154PE","",,"AN","","BT","BRBBB-FC","",-49.425639674,-4.03602446299999,0,0
"UCBT","18327198","7873884PE","",,"AN","","BT","BRBBB-FC","",-49.432401308,-4.22943061500001,0,0
"UCBT","109015121","8742060PE","",,"AN","","BT","BRBBB-FC","",-49.603963936,-3.44414974099999,0,0
"UCBT","2000869931","17550957PE","",,"AN","","BT","BRBBB-FC","",-49.378739638,-3.91718433199998,0,0
"UCBT","96677740","6918280PE","",,"AN","","BT","BRBBB-FC","",-49.588322868,-3.56398971700003,0,0
"UCBT","92368688","13798770PE","",,"AN","","BT","BRBBB-FC","",-49.463683519,-3.82951050000003,0,0
"UCBT","96488750","13799606PE","",,"AN","","BT","BRBBB-FC","",-49.525573481,-3.99398073999998,0,0
"UCBT","17643983","13797356PE","",,"AN","","BT","BRBBB-FC","",-49.474111007,-3.68050803400001,0,0
"UCBT","95804705","13799687PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","96688130","6918436PE","",,"AN","","BT","BRBBB-FC","",-49.603263774,-3.44494992,0,0
"UCBT","96688571","13799832PE","",,"AN","","BT","BRBBB-FC","",-49.505093444,-3.99153073899998,0,0
"UCBT","96688598","6918461PE","",,"AN","","BT","BRBBB-FC","",-49.468043374,-4.05157092399998,0,0
"UCBT","96488572","6917771PE","",,"AN","","BT","BRBBB-FC","",-49.534333494,-3.98450073100003,0,0
"UCBT","96681836","6918378PE","",,"AN","","BT","BRBBB-FC","",-49.602763504,-3.44584998099998,0,0
"UCBT","23388669","6864547PE","",,"AN","","BT","BRBBB-FC","",-49.41585872,-4.13564760600002,0,0
"UCBT","14860711","15168258PE","",,"AN","","BT","BRBBB-FC","",-49.41585872,-4.13564760600002,0,0
"UCBT","103194555","15166105PE","",,"AN","","BT","BRBBB-FC","",-49.582723641,-3.48617010499999,0,0
"UCBT","109001538","6749817PE","",,"ABCN","","BT","BRBBB-FC","",-49.600313102,-3.80078046800003,0,0
"UCBT","109011347","13801845PE","",,"AN","","BT","BRBBB-FC","",-49.579264451,-3.62383073699999,0,0
"UCBT","109011444","13801844PE","",,"AN","","BT","BRBBB-FC","",-49.585453675,-3.63616037000003,0,0
"UCBT","16279455","16168814PE","",,"AN","","BT","BRBBB-FC","",-49.469208529,-4.11017428600002,0,0
"UCBT","2000290765","13185589PE","",,"AN","","BT","BRBBB-FC","",-49.417409811,-4.00051459000002,0,0
"UCBT","107684867","15168061PE","",,"AN","","BT","BRBBB-FC","",-49.540513547,-3.92872072400002,0,0
"UCBT","93777190","13982486PE","",,"AN","","BT","BRBBB-FC","",-49.481812132,-3.38596391499999,0,0
"UCBT","99447036","6926151PE","",,"AN","","BT","BRBBB-FC","",-49.383663264,-3.72794035099997,0,0
"UCBT","95526292","6915778PE","",,"AN","","BT","BRBBB-FC","",-49.334401168,-4.053609467,0,0
"UCBT","96518382","6917909PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","96679149","16168552PE","",,"AN","","BT","BRBBB-FC","",-49.580983553,-3.60200888600002,0,0
"UCBT","19424464","6907530PE","",,"AN","","BT","BRBBB-FC","",-49.551113511,-3.44294992900001,0,0
"UCBT","96489072","6917790PE","",,"AN","","BT","BRBBB-FC","",-49.544233509,-4.00376075499997,0,0
"UCBT","103691427","13800492PE","",,"AN","","BT","BRBBB-FC","",-49.541023503,-3.90712062,0,0
"UCBT","18693542","6903190PE","",,"AN","","BT","BRBBB-FC","",-49.505753061,-3.62990071199999,0,0
"UCBT","19394883","16195056PE","",,"AN","","BT","BRBBB-FC","",-49.471213407,-3.71433018300002,0,0
"UCBT","95167705","16195061PE","",,"AN","","BT","BRBBB-FC","",-49.401900723,-3.92649014,0,0
"UCBT","95526519","16195097PE","",,"AN","","BT","BRBBB-FC","",-49.477502734,-3.51422895299999,0,0
"UCBT","96689314","6918486PE","",,"AN","","BT","BRBBB-FC","",-49.603263774,-3.44494992,0,0
"UCBT","96682573","6918394PE","",,"AN","","BT","BRBBB-FC","",-49.526711357,-4.05793996400001,0,0
"UCBT","96488556","6917770PE","",,"AN","","BT","BRBBB-FC","",-49.528313484,-3.98380072399999,0,0
"UCBT","100206765","16166864PE","",,"AN","","BT","BRBBB-FC","",-49.519143472,-3.89492060399999,0,0
"UCBT","102740424","6749768PE","",,"AN","","BT","BRBBB-FC","",-49.574404916,-3.489250658,0,0
"UCBT","106307750","13801256PE","",,"AN","","BT","BRBBB-FC","",-49.488603419,-3.76594041099997,0,0
"UCBT","2000844048","17405987PE","",,"AN","","BT","BRBBB-FC","",-49.615193607,-3.802390457,0,0
"UCBT","2000798335","17057155PE","",,"AN","","BT","BRBBB-FC","",-49.565953536,-3.77127041300002,0,0
"UCBT","2000699320","16775162PE","",,"AN","","BT","BRBBB-FC","",-49.553534081,-3.52046077,0,0
"UCBT","2000829477","17389123PE","",,"AN","","BT","BRBBB-FC","",-49.510053459,-3.99865222699998,0,0
"UCBT","2000510947","15093264PE","",,"AN","","BT","BRBBB-FC","",-49.421488723,-4.13694772299999,0,0
"UCBT","2000195172","17020962PE","",,"AN","","BT","BRBBB-FC","",-49.547303504,-3.750549487,0,0
"UCBT","2000810643","17379932PE","",,"AN","","BT","BRBBB-FC","",-49.51078256,-3.99579999299999,0,0
"UCBT","14505342","13807874PE","",,"AN","","BT","BRBBB-FC","",-49.509363455,-3.99925075800002,0,0
